,price,Position,combinedForecast,Profit&Loss,Profit&Loss
2007-02-01,89.52619230769226,0.0,-4.90763917872785,-0.023105219964236312,5130.767263737074
2007-02-02,89.55619230769226,0.0,-4.840741294853763,-0.02310546723947482,5130.744158269835
2007-02-05,89.58619230769226,0.0,-4.5850687130428565,-0.023105712363758357,5130.721052557471
2007-02-06,89.63119230769226,0.0,-3.987589439714588,-0.02310595535709581,5130.697946602114
2007-02-07,89.65119230769226,0.0,-3.438364837115618,-0.023106196239496057,5130.674840405874
2007-02-08,89.66119230769226,0.0,-2.890851920407006,-0.023106435030967987,5130.651733970843
2007-02-09,89.59619230769228,0.0,-2.6648169206002987,-0.023106671750610985,5130.628627299093
2007-02-12,89.56619230769228,0.0,-2.8034841068064957,-0.023106906417524442,5130.605520392675
2007-02-13,89.56119230769227,0.0,-2.988874695431082,-0.023107139050807746,5130.5824132536245
2007-02-14,89.66619230769226,0.0,-2.0246608736920106,-0.023107369669560285,5130.559305883955
2007-02-15,89.69119230769228,0.0,-1.4201115201524286,-0.023107598291971954,5130.536198285663
2007-02-16,89.70619230769228,0.0,-0.7862726475236705,-0.02310782493714214,5130.513090460726
2007-02-19,,0.0,-0.7862358906118571,-0.023108049622351245,5130.4899824111035
2007-02-20,89.71619230769227,0.0,-0.05302556660601603,-0.023108272366698657,5130.466874138737
2007-02-21,89.69619230769226,0.0,0.42536055799342076,-0.02310849318837427,5130.443765645548
2007-02-22,89.65619230769227,0.0,0.54341922204373,-0.023108712103748985,5130.420656933445
2007-02-23,89.71119230769226,0.0,1.0109118870325056,-0.0231089291310127,5130.397548004314
2007-02-26,89.74119230769226,0.0,1.6477054180881372,-0.02310914428835531,5130.374438860025
2007-02-27,89.86119230769228,0.0,2.5788002598862834,-0.023109357591238222,5130.351329502434
2007-02-28,89.77619230769226,0.0,2.835476903282461,-0.023109569058760826,5130.328219933375
2007-03-01,89.79619230769227,0.0,3.402031290656231,-0.023109778705475037,5130.30511015467
2007-03-02,89.82119230769226,0.0,4.0503818838668755,-0.023109986550480244,5130.282000168119
2007-03-05,89.82619230769227,0.0,4.678196570923555,-0.02311019260832836,5130.258889975511
2007-03-06,89.81119230769227,0.0,5.124504688820125,-0.02311039689629979,5130.235779578615
2007-03-07,89.86619230769226,0.0,5.7280358016287005,-0.023110599430765433,5130.212668979184
2007-03-08,89.84619230769228,0.0,6.218988484631564,-0.0231108002271867,5130.189558178957
2007-03-09,89.76619230769226,0.0,5.667479046698664,-0.023110999301025004,5130.166447179656
2007-03-12,89.81119230769227,0.0,5.812544887898248,-0.023111196668651246,5130.143335982987
2007-03-13,89.88119230769226,0.0,6.166619991279742,-0.023111392346436332,5130.120224590641
2007-03-14,89.84619230769228,0.0,6.394417112426669,-0.023111586348022684,5130.097113004293
2007-03-15,89.85619230769225,0.0,6.77998156045897,-0.023111778689781204,5130.074001225603
2007-03-16,89.84119230769227,0.0,7.003414208384832,-0.023111969387173303,5130.050889256216
2007-03-19,89.82119230769226,0.0,7.061927447568069,-0.023112158453841403,5130.027777097762
2007-03-20,89.84619230769228,0.0,7.282581046279462,-0.02311234590524691,5130.004664751857
2007-03-21,89.89119230769226,0.0,7.646074889622994,-0.023112531755941745,5129.981552220101
2007-03-22,89.83619230769226,0.0,7.369003232815069,-0.02311271602047782,5129.95843950408
2007-03-23,89.79619230769227,0.0,7.038526785106399,-0.023112898712497554,5129.935326605368
2007-03-26,89.81619230769228,0.0,7.0009162621163075,-0.02311307984746236,5129.91221352552
2007-03-27,89.81119230769227,0.0,6.962384547160562,-0.023113259439014655,5129.889100266081
2007-03-28,89.79119230769226,0.0,6.75107483558919,-0.023113437501706358,5129.8659868285795
2007-03-29,89.76119230769226,0.0,6.306701947232237,-0.023113614047360898,5129.842873214532
2007-03-30,89.75619230769226,0.0,5.957048909451095,-0.023113789091439685,5129.819759425441
2007-04-02,89.76619230769226,0.0,5.7025121289524945,-0.023113962646675645,5129.796645462794
2007-04-03,89.74619230769225,0.0,5.302011378149336,-0.0231141347267112,5129.773531328067
2007-04-04,89.75119230769226,0.0,5.008179801001563,-0.023114305344279273,5129.750417022723
2007-04-05,89.73119230769225,0.0,4.560318520496098,-0.023114474513931782,5129.727302548209
2007-04-06,89.64119230769226,0.0,3.0163016768776454,-0.023114642246582662,5129.7041879059625
2007-04-09,,0.0,3.016661506548181,-0.023114808556783828,5129.681073097406
2007-04-10,89.68619230769227,0.0,2.3232174925130376,-0.023114973457268206,5129.657958123948
2007-04-11,89.70619230769226,0.0,1.9336717481915169,-0.023115136959859228,5129.634842986989
2007-04-12,89.67619230769226,0.0,1.3600029703598557,-0.02311529907728982,5129.611727687911
2007-04-13,89.63619230769226,0.0,0.531107988279572,-0.02311545982138341,5129.58861222809
2007-04-16,89.67619230769226,0.0,0.13879579028378228,-0.023115619205782423,5129.565496608884
2007-04-17,89.74119230769226,0.0,0.3025169002368823,-0.023115777241400792,5129.542380831643
2007-04-18,89.77119230769226,0.0,0.6750750957365382,-0.023115933940971445,5129.519264897702
2007-04-19,89.76119230769226,0.0,0.9403880196963867,-0.023116089315408317,5129.496148808386
2007-04-20,89.76119230769226,0.0,1.1829223716145658,-0.02311624337835383,5129.473032565008
2007-04-23,89.77619230769226,0.0,1.5154586519927917,-0.023116396139812423,5129.449916168868
2007-04-24,89.83119230769226,0.0,2.1388742976465966,-0.02311654761160753,5129.426799621257
2007-04-25,89.79619230769227,0.0,2.4388906436458093,-0.02311669780556258,5129.403682923451
2007-04-26,89.71119230769226,0.0,1.8510484206457742,-0.023116846733501006,5129.3805660767175
2007-04-27,89.72119230769226,0.0,1.651532628998194,-0.02311699440542725,5129.357449082312
2007-04-30,89.79119230769226,0.0,1.82707648700889,-0.023117140834074235,5129.334331941478
2007-05-01,89.79619230769227,0.0,2.1408702115290144,-0.02311728602853691,5129.3112146554495
2007-05-02,89.78119230769227,0.0,2.3121853517763142,-0.0231174300015482,5129.288097225448
2007-05-03,89.77119230769226,0.0,2.401638303754989,-0.023117572762203054,5129.264979652686
2007-05-04,89.80619230769226,0.0,2.6904016779625284,-0.0231177143223249,5129.241861938363
2007-05-07,89.80619230769226,0.0,3.0006978492619854,-0.023117854692827677,5129.218744083671
2007-05-08,89.81619230769226,0.0,3.3576899442779853,-0.023117993883715826,5129.195626089787
2007-05-09,89.78119230769227,0.0,3.319257930734525,-0.02311813190499379,5129.172507957882
2007-05-10,89.81119230769227,0.0,3.5434492397328095,-0.023118268766666006,5129.149389689115
2007-05-11,89.77619230769226,0.0,3.4270938705217153,-0.02311840448055591,5129.126271284635
2007-05-14,89.74619230769225,0.0,3.113611178709765,-0.023118539055758447,5129.103152745579
2007-05-15,89.73119230769225,0.0,2.7552774735473458,-0.023118672501368565,5129.0800340730775
2007-05-16,89.72119230769226,0.0,2.3179603475003194,-0.023118804829209694,5129.056915268248
2007-05-17,89.66619230769226,0.0,1.439945860407177,-0.02311893604837678,5129.0337963322
2007-05-18,89.59619230769226,0.0,0.14031084303842786,-0.02311906616705528,5129.010677266033
2007-05-21,89.63119230769226,0.0,-0.6353424159171046,-0.02311919519706862,5128.987558070836
2007-05-22,89.56619230769226,0.0,-1.7313241523751357,-0.02311932314751175,5128.964438747688
2007-05-23,89.52619230769226,0.0,-3.014780951424324,-0.023119450027479616,5128.941319297661
2007-05-24,89.53619230769226,0.0,-4.090975915698241,-0.02311957584515767,5128.918199721816
2007-05-25,89.53619230769226,0.0,-5.081241878404163,-0.023119700612369343,5128.895080021203
2007-05-28,,0.0,-5.081558224854554,-0.023119824336390593,5128.871960196867
2007-05-29,89.48619230769226,0.0,-6.385299281552901,-0.023119947026316368,5128.848840249841
2007-05-30,89.49119230769226,0.0,-7.597516396833871,-0.023120068692151108,5128.825720181148
2007-05-31,89.45619230769226,-0.0,-8.885048754253448,-0.023120189342080266,5128.802599991806
2007-06-01,89.37119230769225,-0.0,-9.689287770759854,-0.023120308986108284,5128.77947968282
2007-06-04,89.40619230769227,-0.0,-10.477203252950012,-0.02312042763151112,5128.756359255189
2007-06-05,89.34619230769226,-1.0,-11.584933485846493,-0.02312054528738372,5128.733238709901
2007-06-06,89.36119230769226,-1.0,-12.634461918627629,-0.023120661962821032,5128.7101180479385
2007-06-07,89.12619230769226,-0.0,-9.149744188124467,587.4768792223331,5716.186997270272
2007-06-08,89.11619230769226,-0.0,-10.757785401463908,24.976879107606692,5741.163876377878
2007-06-11,89.12119230769225,-0.0,-12.115564315523553,-0.02312100619019475,5741.140755371688
2007-06-12,88.94619230769226,-0.0,-12.26630650423132,-0.02312111902756442,5741.1176342526605
2007-06-13,89.06619230769226,-0.0,-11.8379683082605,-0.023121230926335556,5741.094513021734
2007-06-14,89.05119230769226,-0.0,-12.81763427497554,-0.02312134189378412,5741.07139167984
2007-06-15,89.13619230769226,-0.0,-12.598389956980277,-0.023121451939005055,5741.048270227901
2007-06-18,89.17119230769227,-0.0,-12.755155820914139,-0.02312156106927432,5741.025148666832
2007-06-19,89.25619230769226,-0.0,-12.111430667327511,-0.02312166929277737,5741.002026997539
2007-06-20,89.15119230769226,-0.0,-11.942804827714953,-0.023121776617699652,5740.978905220922
2007-06-21,89.06619230769226,-0.0,-12.303317790270329,-0.023121883051317127,5740.95578333787
2007-06-22,89.14119230769226,-0.0,-12.097753397527892,-0.023121988601815247,5740.9326613492685
2007-06-25,89.20119230769227,-0.0,-11.8313389174414,-0.023122093276469968,5740.909539255992
2007-06-26,89.19119230769226,-0.0,-11.894243461834023,-0.02312219708255725,5740.8864170589095
2007-06-27,89.19119230769226,-0.0,-11.94913962601435,-0.023122300028262543,5740.863294758881
2007-06-28,89.17119230769227,-0.0,-12.077323939092414,-0.023122402119952312,5740.840172356761
2007-06-29,89.23619230769226,-0.0,-11.579725776359867,-0.023122503366721503,5740.817049853395
2007-07-02,89.27619230769226,-0.0,-11.160093794261115,-0.023122603774027084,5740.7939272496205
2007-07-03,89.23619230769226,-0.0,-10.974190723831658,-0.023122703350054508,5740.7708045462705
2007-07-04,,-0.0,-10.974579929687946,-0.023122802101170237,5740.747681744169
2007-07-05,89.10619230769225,-0.0,-11.184524165900434,-0.023122900035559724,5740.724558844134
2007-07-06,89.04619230769227,-0.0,-11.73771898295925,-0.02312299715958943,5740.701435846974
2007-07-09,89.10119230769226,-0.0,-11.851704316751722,-0.023123093480535317,5740.678312753494
2007-07-10,89.21119230769226,-0.0,-10.768518052262078,-0.023123189004763844,5740.655189564489
2007-07-11,89.15119230769226,-0.0,-10.6524647682081,-0.02312328373955097,5740.632066280749
2007-07-12,89.11119230769226,-0.0,-10.861847755013162,-0.023123377692172653,5740.608942903057
2007-07-13,89.13619230769226,-0.0,-10.97446995049849,-0.023123470867176366,5740.58581943219
2007-07-16,89.20119230769227,-0.0,-10.51144245690857,-0.023123563273657055,5740.562695868916
2007-07-17,89.16119230769226,-0.0,-10.438820319836443,-0.02312365491707169,5740.539572213999
2007-07-18,89.22119230769226,-0.0,-9.959918506934882,-0.023123745804696227,5740.5164484681945
2007-07-19,89.19619230769226,-0.0,-9.82063577870791,-0.023123835941987636,5740.493324632253
2007-07-20,89.26119230769226,-0.0,-9.168481742597667,-0.02312392533531238,5740.470200706917
2007-07-23,89.24119230769226,-0.0,-8.885004268672793,-0.023124013991946413,5740.447076692925
2007-07-24,89.28619230769226,-0.0,-8.342150853161773,-0.0231241019182562,5740.423952591007
2007-07-25,89.30119230769226,-0.0,-7.875505744645491,-0.023124189118789218,5740.400828401888
2007-07-26,89.39619230769226,-0.0,-6.550759055745129,-0.023124275601730915,5740.3777041262865
2007-07-27,89.37119230769224,-0.0,-5.8399067451673226,-0.02312436137253826,5740.354579764914
2007-07-30,89.35119230769226,-0.0,-5.324333083461215,-0.023124446436668222,5740.331455318477
2007-07-31,89.42119230769227,-0.0,-4.3935901097241805,-0.023124530800487264,5740.308330787677
2007-08-01,89.38119230769226,-0.0,-3.8208198544355003,-0.023124614469452354,5740.285206173207
2007-08-02,89.43619230769227,-0.0,-3.0507575954137782,-0.02312469745083945,5740.2620814757565
2007-08-03,89.53119230769227,-0.0,-1.8075616124068359,-0.023124779749196023,5740.238956696007
2007-08-06,89.49619230769224,-0.0,-0.9934280847576107,-0.02312486137088854,5740.215831834636
2007-08-07,89.48119230769224,-0.0,-0.365393048708092,-0.02312494232228346,5740.192706892314
2007-08-08,89.39619230769226,-0.0,-0.23130210356893804,-0.02312502260792826,5740.169581869706
2007-08-09,89.48619230769226,-0.0,0.29927392274954556,-0.023125102233279904,5740.146456767473
2007-08-10,89.43619230769227,-0.0,0.5099407995494667,-0.023125181205614354,5740.123331586267
2007-08-13,89.45619230769226,-0.0,0.8044752555530472,-0.023125259528569586,5740.100206326739
2007-08-14,89.46619230769227,-0.0,1.1216530988187587,-0.023125337208512065,5740.07708098953
2007-08-15,89.48619230769226,-0.0,1.5105871657986663,-0.02312541425180825,5740.053955575278
2007-08-16,89.59619230769226,-0.0,2.251866508224434,-0.023125490662096126,5740.030830084616
2007-08-17,89.54119230769226,-0.0,2.6555673112022413,-0.02312556644574215,5740.007704518171
2007-08-20,89.57619230769227,-0.0,3.257900955943044,-0.0231256416072938,5739.984578876563
2007-08-21,89.65119230769226,-0.0,4.068574653419963,-0.023125716153117537,5739.96145316041
2007-08-22,89.64619230769226,-0.0,4.854628801729787,-0.023125790087760834,5739.938327370322
2007-08-23,89.61619230769226,-0.0,5.3325380189634295,-0.02312586341668066,5739.915201506906
2007-08-24,89.65619230769227,-0.0,6.011680014627206,-0.023125936144424486,5739.892075570761
2007-08-27,89.70119230769227,-0.0,6.8438475666048655,-0.023126008276449284,5739.868949562485
2007-08-28,89.77119230769226,-0.0,7.814741741537304,-0.023126079817302525,5739.845823482668
2007-08-29,89.71619230769227,-0.0,8.147710268747085,-0.023126150773350673,5739.822697331894
2007-08-30,89.78119230769227,-0.0,8.93802509629808,-0.023126221148231707,5739.799571110746
2007-08-31,89.77119230769226,-0.0,9.704779040613033,-0.023126290947402595,5739.776444819799
2007-09-03,,-0.0,9.704941503037116,-0.023126360174501315,5739.753318459624
2007-09-04,89.77119230769226,-0.0,10.2561595913986,-0.02312642883589433,5739.730192030788
2007-09-05,89.87619230769226,-0.0,10.778410495612206,-0.023126496936129115,5739.707065533852
2007-09-06,89.85619230769224,-0.0,11.635072593862871,-0.023126564478843648,5739.683938969373
2007-09-07,90.03619230769226,-0.0,11.030829445113527,-0.02312663147040439,5739.660812337903
2007-09-10,90.09619230769226,-0.0,12.678459161497099,-0.02312669791353983,5739.637685639989
2007-09-11,90.04619230769227,-0.0,13.35425715622107,-0.023126763814616424,5739.614558876175
2007-09-12,90.00119230769226,-0.0,13.771469789015272,-0.023126829176362662,5739.591432046998
2007-09-13,89.88119230769226,-0.0,12.352384823560051,-0.023126894005145004,5739.568305152993
2007-09-14,89.88619230769226,-0.0,12.534726471018555,-0.02312695830460143,5739.545178194689
2007-09-17,89.84119230769227,-0.0,12.25919114032059,-0.02312702207836992,5739.52205117261
2007-09-18,89.90119230769226,-0.0,12.304601936666671,-0.023127085332816932,5739.498924087277
2007-09-19,89.86619230769226,-0.0,12.193901090720983,-0.02312714806976146,5739.475796939208
2007-09-20,89.60619230769224,-0.0,7.904837404666244,-0.023127210295569967,5739.452669728912
2007-09-21,89.70119230769227,-0.0,7.227867980685214,-0.02312727201388043,5739.429542456898
2007-09-24,89.69119230769226,-0.0,6.830950612489941,-0.023127333228330826,5739.40641512367
2007-09-25,89.71119230769226,-0.0,6.531831894228974,-0.023127393944378127,5739.383287729725
2007-09-26,89.71119230769226,-0.0,6.271968834286322,-0.02312745416566031,5739.36016027556
2007-09-27,89.78619230769226,-0.0,6.166215232212092,-0.023127513895815355,5739.337032761664
2007-09-28,89.79119230769226,-0.0,6.218477805974359,-0.023127573139390734,5739.313905188525
2007-10-01,89.78119230769227,-0.0,6.223898193219196,-0.02312724734110816,5739.2907779411835
2007-10-02,89.83619230769226,-0.0,6.368380803681158,-0.02312692445320863,5739.26765101673
2007-10-03,89.82119230769226,-0.0,6.496696935045897,-0.02312660444749781,5739.244524412283
2007-10-04,89.82119230769226,-0.0,6.626595511785197,-0.023126287295781367,5739.221398124987
2007-10-05,89.67619230769226,-0.0,5.508677729809406,-0.02312597296986496,5739.198272152017
2007-10-08,,-0.0,5.509324919832289,-0.023125661442463752,5739.175146490575
2007-10-09,,-0.0,5.509982720250641,-0.02312535268811189,5739.152021137887
2007-10-10,89.73619230769226,-0.0,5.134371100186508,-0.02312504667770554,5739.128896091209
2007-10-11,89.74619230769225,-0.0,5.020785294750336,-0.02312474338668835,5739.105771347822
2007-10-12,89.71119230769226,-0.0,4.732468302565579,-0.02312444278777548,5739.082646905034
2007-10-15,89.72119230769226,-0.0,4.552195845826138,-0.023124144855501072,5739.059522760179
2007-10-16,89.76619230769226,-0.0,4.553128441292211,-0.023123849563489784,5739.036398910615
2007-10-17,89.86619230769226,-0.0,4.795341852842065,-0.023123556888094754,5739.013275353727
2007-10-18,89.90619230769227,-0.0,5.402982800239915,-0.02312326680203114,5738.990152086925
2007-10-19,90.02119230769226,-0.0,6.086194318611234,-0.023122979282561573,5738.967029107643
2007-10-22,90.01119230769226,-0.0,6.945798869790786,-0.02312269430331071,5738.943906413339
2007-10-23,90.02119230769226,-0.0,7.781468665334907,-0.02312241184154118,5738.920784001498
2007-10-24,90.09619230769226,-0.0,8.666461964739705,-0.023122131871787133,5738.897661869626
2007-10-25,90.06119230769227,-0.0,9.306825690395032,-0.0231218543713112,5738.874540015255
2007-10-26,89.98619230769226,-0.0,9.192088756965749,-0.023121579316466523,5738.851418435938
2007-10-29,89.98619230769226,-0.0,9.501388906010588,-0.02312130668451573,5738.828297129254
2007-10-30,89.99619230769225,-0.0,9.833134261077088,-0.023121036450902466,5738.805176092803
2007-10-31,89.89619230769226,-0.0,8.928853299602588,-0.023120768592889362,5738.78205532421
2007-11-01,90.01119230769226,-0.0,8.603742914504162,-0.023120503089558042,5738.75893482112
2007-11-02,90.07619230769228,-0.0,9.032101689730037,-0.023120239918171137,5738.735814581202
2007-11-05,90.02619230769226,-0.0,9.141290134144487,-0.02311997905599128,5738.712694602146
2007-11-06,89.96119230769226,-0.0,8.854235467060047,-0.023119720481190598,5738.689574881665
2007-11-07,89.97119230769226,-0.0,8.896600830684319,-0.023119464171941218,5738.666455417493
2007-11-08,90.02119230769226,-0.0,9.04122788082593,-0.023119210108234256,5738.643336207385
2007-11-09,90.07619230769228,-0.0,9.389548397244662,-0.023118958267332346,5738.620217249118
2007-11-12,,-0.0,9.389851667181034,-0.023118708629226603,5738.597098540488
2007-11-13,90.04619230769227,-0.0,9.438215842777657,-0.02311846117299865,5738.573980079315
2007-11-14,90.04119230769226,-0.0,9.7197218773222,-0.02311821587773011,5738.550861863438
2007-11-15,90.16119230769226,-0.0,9.696201551465727,-0.023117972723412095,5738.527743890714
2007-11-16,90.16619230769228,-0.0,10.450925999836832,-0.023117731690035725,5738.504626159024
2007-11-19,90.23119230769228,-0.0,11.253687390964451,-0.023117492757592117,5738.481508666267
2007-11-20,90.20619230769226,-0.0,11.853114537374903,-0.02311725590698188,5738.45839141036
2007-11-21,90.23619230769226,-0.0,12.669061206626266,-0.023117021118196135,5738.435274389241
2007-11-22,,-0.0,12.669246017234684,-0.02311678837213549,5738.412157600869
2007-11-23,90.29619230769228,-0.0,13.43369345318199,-0.023116557649700553,5738.38904104322
2007-11-26,90.52119230769226,-0.0,11.754353796530994,-0.02311632893179194,5738.365924714288
2007-11-27,90.44619230769229,-0.0,12.264459632078237,-0.023116102199310262,5738.342808612088
2007-11-28,90.38119230769226,-0.0,12.535297688941649,-0.023115877435884613,5738.319692734653
2007-11-29,90.47619230769226,-0.0,13.195668530774968,-0.023115654620596615,5738.296577080032
2007-11-30,90.48619230769226,-0.0,14.142850642409021,-0.023115433737075364,5738.273461646295
2007-12-03,90.59619230769226,-0.0,14.860867703189491,-0.02311521476622147,5738.250346431529
2007-12-04,90.57619230769228,-0.0,15.737472273628981,-0.02311499769166403,5738.227231433837
2007-12-05,90.58619230769226,-0.0,16.70887371559976,-0.023114782494303654,5738.204116651343
2007-12-06,90.49619230769228,-0.0,16.079136314500193,-0.023114569157769438,5738.181002082185
2007-12-07,90.30119230769226,-0.0,12.965999101659465,-0.023114357664780982,5738.15788772452
2007-12-10,90.24119230769226,-0.0,12.317718136750647,-0.023114147998967383,5738.134773576521
2007-12-11,90.41619230769228,-0.0,11.235707768104968,-0.02311394014122925,5738.11165963638
2007-12-12,90.38619230769228,-0.0,11.245153679070782,-0.023113734077924164,5738.088545902302
2007-12-13,90.31119230769228,-0.0,10.811120559382918,-0.023113529789952736,5738.065432372512
2007-12-14,90.20619230769226,-0.0,9.913490992187818,-0.023113327261853556,5738.04231904525
2007-12-17,90.26119230769228,-0.0,9.545433105085062,-0.023113126478165213,5738.019205918772
2007-12-18,90.36619230769226,-0.0,9.306273015983342,-0.023112927422516805,5737.9960929913495
2007-12-19,90.43619230769228,-0.0,9.510964539914232,-0.023112730078537425,5737.972980261271
2007-12-20,90.47619230769226,-0.0,9.919695397112042,-0.023112534430765663,5737.94986772684
2007-12-21,90.29619230769228,-0.0,8.584836090028919,-0.02311234046374011,5737.9267553863765
2007-12-24,90.21119230769226,-0.0,7.9740214161211105,-0.023112148162908852,5737.903643238214
2007-12-25,,-0.0,7.973755280278239,-0.023111957511900982,5737.880531280702
2007-12-26,90.13619230769228,-0.0,7.042544909256138,-0.02311176849525509,5737.857419512206
2007-12-27,90.20119230769228,-0.0,6.576755828320302,-0.02311158109932876,5737.834307931107
2007-12-28,90.35119230769226,-0.0,6.30476970782478,-0.02311139530957007,5737.8111965357975
2007-12-31,90.43619230769228,-0.0,6.654247626685871,-0.02311121110960812,5737.788085324688
2008-01-01,,-0.0,6.653809758573676,-0.023111028486709984,5737.764974296201
2008-01-02,90.59119230769228,-0.0,7.46203451768061,-0.02311084742541425,5737.741863448776
2008-01-03,90.60619230769228,-0.0,8.440603177528839,-0.023110667912078497,5737.718752780864
2008-01-04,90.72119230769226,-0.0,9.368755173249362,-0.023110489932150813,5737.695642290932
2008-01-07,,-0.0,9.367578844606246,-0.023110313471988775,5737.67253197746
2008-01-08,90.77119230769226,-0.0,10.442941683837455,-0.023110138518859458,5737.649421838941
2008-01-09,90.82119230769226,-0.0,11.859783988410522,-0.02310996505730145,5737.626311873883
2008-01-10,90.74119230769226,-0.0,12.224474005685042,-0.023109793075491325,5737.603202080808
2008-01-11,90.83119230769226,-0.0,13.06916884790043,-0.023109622558877163,5737.580092458249
2008-01-14,90.83619230769226,-0.0,14.078343703333974,-0.02310945349472604,5737.556983004754
2008-01-15,90.95619230769226,-0.0,14.786535836452773,-0.023109285869395535,5737.533873718885
2008-01-16,90.91619230769226,-0.0,15.50566714924239,-0.023109119671062217,5737.510764599214
2008-01-17,90.99619230769224,-0.0,16.47586234035356,-0.023108954886083666,5737.487655644328
2008-01-18,91.00119230769226,-0.0,17.541918590228917,-0.023108791501726955,5737.464546852826
2008-01-21,,-0.0,17.539698516194075,-0.02310862950525916,5737.441438223321
2008-01-22,91.18619230769224,-0.0,18.811412826048024,-0.023108468884856848,5737.418329754436
2008-01-23,91.24119230769226,-0.0,19.74364974048761,-0.023108309627787094,5737.395221444808
2008-01-24,90.93119230769226,-0.0,13.746825062073082,-0.023108151721316972,5737.372113293087
2008-01-25,90.99119230769226,-0.0,14.02081275920811,-0.023107995154532546,5737.349005297932
2008-01-28,90.99119230769226,-0.0,14.37747530814024,-0.02310783991470089,5737.325897458018
2008-01-29,90.94619230769226,-0.0,14.457702317586165,-0.023107685989089077,5737.3027897720285
2008-01-30,90.80619230769226,-0.0,13.391623058704395,-0.023107533367692668,5737.279682238661
2008-01-31,90.91619230769226,-0.0,13.003021931475823,-0.023107382037778734,5737.256574856623
2008-02-01,90.96119230769226,-0.0,13.17113209344942,-0.02310723198843334,5737.233467624635
2008-02-04,90.92119230769228,-0.0,13.199231406568629,-0.023107083207833057,5737.210360541427
2008-02-05,90.97619230769226,-0.0,13.343727960184475,-0.02310693568415445,5737.187253605743
2008-02-06,90.95119230769224,-0.0,13.473083452666865,-0.023106789406483585,5737.164146816336
2008-02-07,90.79619230769228,-0.0,12.146108911731877,-0.02310664436481602,5737.141040171971
2008-02-08,90.84619230769226,-0.0,11.899481181411675,-0.023106500547328324,5737.117933671424
2008-02-11,90.88619230769226,-0.0,11.84289791570638,-0.02310635794310656,5737.094827313481
2008-02-12,90.79119230769226,-0.0,11.236401248676327,-0.02310621654123679,5737.07172109694
2008-02-13,90.78119230769228,-0.0,10.964623225887973,-0.02310607633080508,5737.048615020609
2008-02-14,90.58619230769226,-0.0,9.020424398689302,-0.023105937302716484,5737.025509083306
2008-02-15,90.58119230769226,-0.0,8.296189980996106,-0.023105799445147568,5737.002403283861
2008-02-18,,-0.0,8.295882541282058,-0.023105662747184397,5736.979297621114
2008-02-19,90.42619230769226,-0.0,6.777167909485435,-0.023105527200641518,5736.956192093913
2008-02-20,90.39119230769226,-0.0,5.569773209027766,-0.0231053927936955,5736.9330867011195
2008-02-21,90.61119230769226,-0.0,4.4178934203141225,-0.023105259516341903,5736.909981441603
2008-02-22,90.56619230769226,-0.0,4.055017422789603,-0.023105127359485778,5736.886876314244
2008-02-25,90.44619230769226,-0.0,3.2662974483257474,-0.023104996313122683,5736.8637713179305
2008-02-26,90.52119230769226,-0.0,2.856832709845551,-0.023104866366338683,5736.840666451564
2008-02-27,90.55619230769226,-0.0,2.648782683327537,-0.02310473751003883,5736.817561714054
2008-02-28,90.72119230769226,-0.0,2.753567856758715,-0.023104609736037673,5736.794457104318
2008-02-29,90.96619230769224,-0.0,3.271612003244575,-0.02310448303251178,5736.771352621286
2008-03-03,90.95619230769226,-0.0,4.026751471647936,-0.0231043573912757,5736.748248263894
2008-03-04,,-0.0,4.026535151567905,-0.02310423280323448,5736.725144031091
2008-03-05,90.67619230769226,-0.0,3.8307060118680583,-0.023104109258383687,5736.702039921833
2008-03-06,90.63619230769226,-0.0,3.6376299021193006,-0.023103986748537864,5736.678935935084
2008-03-07,90.73619230769226,-0.0,3.731826808095999,-0.02310386526369257,5736.6558320698205
2008-03-10,90.81619230769226,-0.0,4.083965427851455,-0.023103744794752856,5736.632728325026
2008-03-11,90.71119230769226,-0.0,3.929458082746996,-0.023103625333533273,5736.609624699692
2008-03-12,90.88119230769226,-0.0,4.198588997099831,-0.023103506870938872,5736.586521192821
2008-03-13,90.86619230769226,-0.0,4.59255498462434,-0.023103389398784202,5736.563417803422
2008-03-14,90.98619230769226,-0.0,5.187516753394109,-0.023103272907974315,5736.5403145305145
2008-03-17,91.23119230769224,-0.0,5.840356932039549,-0.023103157389414264,5736.517211373125
2008-03-18,91.07119230769226,-0.0,5.959683962611762,-0.023103042834918597,5736.49410833029
2008-03-19,91.15619230769228,-0.0,6.689713183205054,-0.02310292923630186,5736.471005401054
2008-03-20,91.14619230769226,-0.0,7.330315044468451,-0.0231028165862881,5736.447902584468
2008-03-21,,-0.0,7.330453151287208,-0.023102704873963376,5736.424799879594
2008-03-24,90.90619230769228,-0.0,7.065184715287185,-0.02310259409387072,5736.4016972855
2008-03-25,90.90119230769226,-0.0,7.029550017746256,-0.023102484236005694,5736.378594801264
2008-03-26,90.92119230769228,-0.0,7.083398326032814,-0.02310237529400183,5736.35549242597
2008-03-27,90.84619230769226,-0.0,6.712406137570911,-0.02310226725785469,5736.332390158712
2008-03-28,90.91619230769226,-0.0,6.734688988341809,-0.023102160121197812,5736.309287998591
2008-03-31,91.02119230769226,-0.0,6.988856234954161,-0.023102053876755235,5736.286185944714
2008-04-01,90.86619230769226,-0.0,6.247214072715056,-0.023101948515432014,5736.2630839961985
